file,family,frames,n_tonal_mean,frac_energy_masked_80,frac_energy_smasked_80,frac_bins_masked_80,frac_total_energy_80,frac_energy_masked_70,frac_energy_smasked_70,frac_bins_masked_70,frac_total_energy_70,frac_energy_masked_60,frac_energy_smasked_60,frac_bins_masked_60,frac_total_energy_60,frac_energy_masked_40,frac_energy_smasked_40,frac_bins_masked_40,frac_total_energy_40,frac_energy_masked_20,frac_energy_smasked_20,frac_bins_masked_20,frac_total_energy_20
reed_acoustic_059-090-100.wav,reed,247,4.012145748987854,0.9998216032981873,0.9964491128921509,0.999976366601281,1.404784057967845e-07,0.9993769526481628,0.9984391331672668,0.9997461691582168,4.8694114411773626e-06,0.9335726499557495,0.9287625551223755,0.9883285261170789,3.652872328530066e-05,0.6727555394172668,0.6284151077270508,0.9391919042815788,0.0005365890683606267,0.08875072002410889,0.06174744293093681,0.9249545676521683,0.01739499531686306
string_acoustic_068-024-050.wav,string,247,0.8421052631578947,0.942054808139801,0.7208723425865173,0.9885909607419083,4.732908109872369e-06,0.6788371801376343,0.5147647261619568,0.9536526318416653,1.4847077181912027e-05,0.5751466751098633,0.501360297203064,0.9437361779627943,4.30559302913025e-05,0.7364025712013245,0.616972029209137,0.9394792399718508,0.0012463777093216777,0.37176308035850525,0.2607991397380829,0.9362116462429942,0.08561693131923676
organ_electronic_080-045-025.wav,organ,247,1.8866396761133604,0.9861510396003723,0.9264357686042786,0.9991496598639455,1.1244193132142755e-07,0.9280619621276855,0.9163450598716736,0.9928409990477611,1.257643248209206e-06,0.9024009704589844,0.9005136489868164,0.9827176121109421,1.6154035620274954e-05,0.7407709360122681,0.7407349944114685,0.9582939357542614,0.001119940890930593,0.2376866340637207,0.23762734234333038,0.9243358861793828,0.026529496535658836
bass_synthetic_140-067-025.wav,bass,247,17.20242914979757,0.9777145981788635,0.7963958978652954,0.9976962650846891,1.8773400256577588e-07,0.8231593370437622,0.7772435545921326,0.9747941643796042,1.7357145907226368e-06,0.7259922027587891,0.7001862525939941,0.9505140609416217,1.3850834875483997e-05,0.5257033109664917,0.5251205563545227,0.912504700229789,0.0006905764457769692,0.06796187907457352,0.06794584542512894,0.8846153846153846,0.025094682350754738
guitar_acoustic_024-040-025.wav,guitar,247,5.2145748987854255,0.9334656000137329,0.8116686344146729,0.9947003003525878,1.0409622746010427e-06,0.8413832783699036,0.8157323598861694,0.981619912920734,9.647391379985493e-06,0.7634754180908203,0.754347026348114,0.9660247377485518,8.924477151595056e-05,0.5994139909744263,0.5967807769775391,0.9329502074345194,0.006051930133253336,0.30799731612205505,0.2895922362804413,0.9113414160316542,0.1691705882549286
mallet_acoustic_009-112-100.wav,mallet,247,1.1781376518218623,1.0,0.4853523075580597,1.0,4.2199135918963293e-07,0.9582229256629944,0.7135782241821289,0.99993614049092,1.63057381996623e-06,0.8638741970062256,0.8063936233520508,0.999562025195496,1.4314459804154467e-05,0.8068220615386963,0.8000987768173218,0.998418622303751,0.0017026712885126472,0.20736971497535706,0.20450648665428162,0.9975997599759976,0.02567330375313759
keyboard_electronic_085-094-050.wav,keyboard,247,2.6072874493927127,0.9319678544998169,0.5977867841720581,0.9973323295473143,1.956494088517502e-06,0.7555866241455078,0.5951733589172363,0.9926932784592383,8.530054401489906e-06,0.5832844972610474,0.4773465692996979,0.9891573853353637,4.176544462097809e-05,0.24742348492145538,0.20793776214122772,0.9851448299890724,0.0013962573138996959,0.010329780168831348,0.009249997325241566,0.9824773366183391,0.05105867609381676
bass_synthetic_030-070-100.wav,bass,247,6.0,0.9310728907585144,0.8324460983276367,0.9971371925686646,3.643466186531441e-07,0.8699442744255066,0.8455071449279785,0.9937729456131734,2.1374028165155323e-06,0.7939892411231995,0.7637915015220642,0.9904805559420812,1.4121273125056177e-05,0.4250914454460144,0.3639748692512512,0.981477323753929,0.0007346951169893146,0.12760543823242188,0.02008536085486412,0.9725624499567944,0.042266011238098145
flute_acoustic_021-095-075.wav,flute,247,3.919028340080972,0.9846839308738708,0.9194172620773315,0.9952028202954171,8.663089943183877e-07,0.8504444360733032,0.8198022842407227,0.9456009011757528,1.9421706383582205e-05,0.7137650847434998,0.696851909160614,0.8809783928137898,0.0001255164243048057,0.4687193036079407,0.34170234203338623,0.854605326410922,0.00107057043351233,0.15998509526252747,0.08764385432004929,0.8489708506841166,0.01125658955425024
vocal_acoustic_017-043-050.wav,vocal,247,1.1619433198380567,0.9966724514961243,0.9701613187789917,0.9990102612619169,1.2502746358222794e-06,0.7920522093772888,0.7565456628799438,0.952321243523316,9.012285772769246e-06,0.7213408350944519,0.7113242149353027,0.9230506092712782,4.439808617462404e-05,0.6461009383201599,0.6442850232124329,0.8942260757336333,0.0016866704681888223,0.4318661689758301,0.4318133592605591,0.8837714916031877,0.05805423483252525
organ_electronic_108-084-127.wav,organ,247,10.740890688259109,0.9987154603004456,0.9050285816192627,0.9997493375349137,3.6023959637532244e-07,0.9726009368896484,0.9222874641418457,0.9954108612682209,3.050304485441302e-06,0.9157887697219849,0.8868769407272339,0.9893298933843631,1.0959431165247224e-05,0.3269510567188263,0.32513242959976196,0.9673210039844518,0.00033422914566472173,0.06493329256772995,0.06486549228429794,0.9540749601275917,0.008963946253061295
bass_synthetic_015-105-127.wav,bass,247,1.2105263157894737,0.9407820701599121,0.7387240529060364,0.9997344983225122,3.1010696943667426e-07,0.8692424893379211,0.8076955676078796,0.999182561307902,1.7468619262217544e-06,0.7560378313064575,0.734531044960022,0.9984668210492693,1.972985228348989e-05,0.7954975366592407,0.7907597422599792,0.9960694683896684,0.0015504384646192193,0.26636776328086853,0.26606670022010803,0.9952072262710325,0.02440168894827366
keyboard_electronic_104-083-127.wav,keyboard,247,2.11336032388664,0.9933243989944458,0.8724543452262878,0.9990822214829006,1.530980625830125e-06,0.9172506332397461,0.7883288860321045,0.9896159151399763,1.2131891708122566e-05,0.8227516412734985,0.7633534073829651,0.9735811959756271,7.695404201513156e-05,0.5857847332954407,0.5722748637199402,0.95069765933469,0.003062099451199174,0.1688673198223114,0.1678577959537506,0.9355416010072615,0.06684751063585281
organ_electronic_036-050-127.wav,organ,247,1.2550607287449393,0.9618520140647888,0.8597642779350281,0.9967216821162107,1.4504122702874156e-07,0.8443100452423096,0.8179466724395752,0.9823551194223292,1.2295455462663085e-06,0.5388622283935547,0.5319910049438477,0.9516684856870311,9.440055691811722e-06,0.8172296285629272,0.8164691925048828,0.9343924396105747,0.00024335210036952049,0.6368334889411926,0.6367552876472473,0.9332409905762348,0.009625927545130253
mallet_acoustic_001-083-100.wav,mallet,247,1.9392712550607287,0.9025622010231018,0.7691707611083984,0.9994987149597778,2.2783548558891198e-07,0.8432738780975342,0.817291259765625,0.9990874174707973,1.3489435559677077e-06,0.7355728149414062,0.7316188216209412,0.9986138064873856,8.864037226885557e-06,0.5625014305114746,0.5624169111251831,0.9978184232575051,0.00041455088648945093,0.11945629864931107,0.1194545328617096,0.9971177915176209,0.019946999847888947
brass_acoustic_002-070-025.wav,brass,247,1.1497975708502024,0.9232352375984192,0.5759450793266296,0.9978385568210159,1.8420214473735541e-06,0.7449337244033813,0.5220054388046265,0.9918449731014333,1.0963878594338894e-05,0.6314758062362671,0.43502432107925415,0.9866750098272805,7.442481000907719e-05,0.4730757772922516,0.42535001039505005,0.981183008502082,0.0017267799703404307,0.2016877830028534,0.19951389729976654,0.979157785040974,0.037909772247076035
mallet_acoustic_029-080-025.wav,mallet,247,1.7044534412955465,0.9314512014389038,0.5858261585235596,0.9986553512190409,5.200233204050164e-07,0.8235213756561279,0.684785783290863,0.9969630302740446,3.171014668623684e-06,0.7347710728645325,0.6972032189369202,0.9958173607308111,1.3897091776016168e-05,0.407776802778244,0.40574410557746887,0.9941081568416558,0.0004481328069232404,0.18512631952762604,0.18507623672485352,0.9931448428368346,0.018183492124080658
reed_synthetic_001-045-100.wav,reed,247,2.080971659919028,1.0,0.9999765753746033,1.0,2.3756189193591126e-07,0.9678673148155212,0.9658609628677368,0.9944746696813397,3.3146388886962086e-06,0.9595518708229065,0.9591144919395447,0.9859486088562951,3.367463068570942e-05,0.7974428534507751,0.797292172908783,0.9605337950695665,0.0020554803777486086,0.3327934741973877,0.28307873010635376,0.9168254734048968,0.05943227931857109
string_acoustic_032-079-127.wav,string,247,0.728744939271255,0.9880872368812561,0.7753098011016846,0.9996722386102918,1.941487653311924e-06,0.8930168151855469,0.7653272151947021,0.9954551774479474,1.9340315702720545e-05,0.8208397626876831,0.7629955410957336,0.9885650804787798,0.00017019743972923607,0.6143082976341248,0.6037468314170837,0.9753257842362724,0.0072791739366948605,0.2829314172267914,0.28228506445884705,0.9695619896065331,0.11894579231739044
bass_synthetic_094-075-050.wav,bass,247,9.234817813765183,0.9746958017349243,0.6725406050682068,0.998804145628488,1.507898303998445e-07,0.8640949726104736,0.7428781390190125,0.9917839083185811,7.875181609051651e-07,0.8962342739105225,0.8583927154541016,0.9902918255678992,4.242633167450549e-06,0.5411914587020874,0.539265513420105,0.9806311207834603,0.00023459538351744413,0.07578279078006744,0.0757506862282753,0.9693633583541841,0.014072085730731487
bass_synthetic_042-077-050.wav,bass,247,2.591093117408907,1.0,0.03600751608610153,1.0,8.719041034055408e-06,1.0,0.04174945130944252,1.0,2.9537381124100648e-05,1.0,0.06322239339351654,1.0,6.35190517641604e-05,0.8664336204528809,0.193407341837883,0.9993162664970584,0.0005921519477851689,0.7478086948394775,0.111094169318676,0.9982179911612361,0.034876905381679535
bass_synthetic_071-050-100.wav,bass,247,4.230769230769231,0.910317599773407,0.7265159487724304,0.9916799731069837,2.7970239457886237e-08,0.8327465057373047,0.8079264760017395,0.9673622644234241,4.0766619235910184e-07,0.9140335917472839,0.9122537970542908,0.9532538444394919,8.645652997074649e-06,0.8894253969192505,0.8892289400100708,0.9213733036796335,0.002781748306006193,0.5576607584953308,0.5543999075889587,0.8761189271379172,0.1091378778219223
organ_electronic_047-035-100.wav,organ,247,3.437246963562753,0.9098663926124573,0.7256344556808472,0.9921027654143514,2.0405325074079883e-07,0.621001660823822,0.5586880445480347,0.9660482454261108,1.2620436109500588e-06,0.5728076100349426,0.5582403540611267,0.950921005875596,6.962632141949143e-06,0.8432376384735107,0.8417208194732666,0.9444297092887742,0.0001600038231117651,0.8477901220321655,0.8477423191070557,0.9444888051359034,0.005073309876024723
mallet_electronic_000-010-127.wav,mallet,247,0.17813765182186234,1.0,0.19547438621520996,1.0,1.405221468075979e-07,1.0,0.5908634066581726,1.0,3.544980984315771e-07,1.0,0.8464531898498535,1.0,2.5905901566147804e-06,0.831458330154419,0.8102644085884094,0.9937763713080169,0.00031668186420574784,0.7052503228187561,0.687978982925415,0.968655267046654,0.11247327923774719
organ_electronic_015-034-025.wav,organ,247,7.105263157894737,0.7894304990768433,0.5757396221160889,0.9804869383099276,1.5961926180807495e-07,0.4994416832923889,0.43293496966362,0.9426044752273454,1.0355677204643143e-06,0.4442453384399414,0.42901310324668884,0.9224701168725374,5.736406365031144e-06,0.8193514943122864,0.8182678818702698,0.9158971055915623,0.00012185247760498896,0.6225669384002686,0.6225472092628479,0.9155108193687838,0.006688040215522051
bass_synthetic_085-021-127.wav,bass,247,0.5587044534412956,0.9940205216407776,0.9818648099899292,0.9995829568360325,1.1685676781780785e-07,0.9928947687149048,0.9880295991897583,0.9987626021867456,1.3968729035696015e-06,0.9912259578704834,0.9900476336479187,0.9977197603096883,1.720741784083657e-05,0.992019772529602,0.99155592918396,0.9959916249594124,0.005191342905163765,0.5863407254219055,0.5473386645317078,0.9279295140083706,0.1371743083000183
vocal_acoustic_014-068-075.wav,vocal,247,5.271255060728745,0.8861867785453796,0.7897645831108093,0.965943148703164,2.044536131506902e-06,0.7040281295776367,0.6544588208198547,0.9280611515930848,9.392591891810298e-06,0.6583762764930725,0.5620297789573669,0.9061231575553663,4.91811842948664e-05,0.4772547781467438,0.4519745707511902,0.895657394436662,0.0006806422607041895,0.035382360219955444,0.034949831664562225,0.8890325241293986,0.03978199139237404
organ_electronic_044-028-025.wav,organ,247,3.117408906882591,0.9774239659309387,0.8583306670188904,0.9984807366687543,2.078454315324052e-07,0.9429391622543335,0.9274183511734009,0.991289039046679,2.954550382128218e-06,0.8424643874168396,0.837860643863678,0.9764223199648843,3.015274523932021e-05,0.605363667011261,0.60456782579422,0.9405365150803802,0.0006464180187322199,0.3963657021522522,0.3962778151035309,0.9380955421129076,0.013129196129739285
string_acoustic_027-071-050.wav,string,247,0.41700404858299595,1.0,0.7455971837043762,1.0,2.83939016298973e-07,0.926007866859436,0.798201322555542,0.9991313354047643,2.884640935008065e-06,0.8946452736854553,0.8684330582618713,0.9976051353798041,3.0621435143984854e-05,0.8279778361320496,0.827394962310791,0.9934317372694907,0.0027036131359636784,0.5211386680603027,0.5209431648254395,0.9895084714941929,0.06427504867315292
organ_electronic_008-101-075.wav,organ,247,7.6396761133603235,0.8827414512634277,0.7822891473770142,0.9970821652458909,2.5108789714067825e-07,0.844099760055542,0.8216350078582764,0.9945951178586986,1.1916343964912812e-06,0.797120213508606,0.7933305501937866,0.9931464074684943,7.063772500259802e-06,0.6290363669395447,0.6289429068565369,0.990557346844772,0.00028656297945417464,0.05691228434443474,0.05691029503941536,0.9886055000831426,0.01337385643273592
brass_acoustic_052-067-127.wav,brass,247,16.246963562753038,1.0,0.749794602394104,1.0,5.354566923188031e-08,0.9606277942657471,0.8805299997329712,0.9906070093929906,9.973775831895182e-07,0.9093372821807861,0.8739114999771118,0.9614939200926462,2.013792982324958e-05,0.5593248009681702,0.5558174848556519,0.8690377474132026,0.001438286155462265,0.0441451221704483,0.04401937499642372,0.8016539763460072,0.0434381365776062
flute_acoustic_015-080-025.wav,flute,247,7.497975708502024,0.9418734908103943,0.795478105545044,0.9864046649093378,6.382570632013085e-07,0.7746422290802002,0.7227690815925598,0.9194496047003932,6.966962700971635e-06,0.7694126963615417,0.7527496814727783,0.8919118563215321,4.5783992391079664e-05,0.4962778687477112,0.40560752153396606,0.8673074421025241,0.000719125964678824,0.12783761322498322,0.0797799676656723,0.8559283545937677,0.022077200934290886
organ_electronic_087-058-127.wav,organ,247,16.19838056680162,0.9978176951408386,0.983726978302002,0.9996352515361522,2.667399883193866e-07,0.9658598303794861,0.9604277610778809,0.9941346296486483,2.0402405880304286e-06,0.7863056063652039,0.7837949991226196,0.9717015839556135,1.6393438272643834e-05,0.248537078499794,0.2482415735721588,0.8754503259102867,0.0009255592594854534,0.05043938383460045,0.05042893439531326,0.8437209749223329,0.026170970872044563
guitar_electronic_019-040-025.wav,guitar,247,0.728744939271255,0.9175149202346802,0.8343450427055359,0.9936162606608447,1.7360002857458312e-07,0.8220071792602539,0.7971543669700623,0.9817589514492823,1.2020125268463744e-06,0.7771106362342834,0.7714312672615051,0.9698019801980198,1.0402296538813971e-05,0.6142162680625916,0.6129133701324463,0.9460085131804944,0.0007036968600004911,0.5869265198707581,0.5868892669677734,0.9360037238866462,0.02458014525473118
reed_acoustic_048-057-050.wav,reed,247,18.991902834008098,0.803450882434845,0.724992036819458,0.9426199446537525,4.07830697213285e-07,0.6648088097572327,0.6450639963150024,0.8567563785624329,4.275682840670925e-06,0.6762102842330933,0.6687402725219727,0.8214853637193372,3.40029364451766e-05,0.3129430115222931,0.22283998131752014,0.7837327608530402,0.0007930152351036668,0.0179266519844532,0.015295039862394333,0.7512691163131177,0.044807035475969315
bass_synthetic_001-072-025.wav,bass,247,3.5020242914979756,0.6987109184265137,0.3838334083557129,0.9916156485468245,1.361685349365871e-06,0.4050604999065399,0.33370789885520935,0.9762442046526895,1.0830472092493437e-05,0.33733534812927246,0.30614086985588074,0.9667850124141724,6.796049274271354e-05,0.6883184313774109,0.3751833438873291,0.9602022430885726,0.004239438101649284,0.5160260796546936,0.4180883765220642,0.9592284847718944,0.06519123911857605
string_acoustic_022-039-100.wav,string,247,1.631578947368421,0.9984050393104553,0.9903658628463745,0.9995690246243658,5.582825792771473e-07,0.9547096490859985,0.9449594020843506,0.9873582895382663,7.984690455486998e-06,0.8495165705680847,0.8464239835739136,0.9596297373267423,4.756826092489064e-05,0.5295340418815613,0.5238335728645325,0.921707292607082,0.0015493043465539813,0.42852798104286194,0.3831250071525574,0.8999226432097486,0.06004854291677475
synth_lead_synthetic_008-016-100.wav,synth_lead,247,6.8582995951417,0.9507080912590027,0.8684290647506714,0.984017258929521,4.861155389335181e-07,0.7670047879219055,0.7358062267303467,0.9275376480679239,3.947675395465922e-06,0.5173012614250183,0.5082895159721375,0.8665815453224897,2.545681672927458e-05,0.49673911929130554,0.491857647895813,0.8201731407329791,0.0005636947462335229,0.6387149691581726,0.6131547689437866,0.8121850554302443,0.031143587082624435
bass_synthetic_026-033-025.wav,bass,247,0.024291497975708502,0.996412992477417,0.8804517388343811,0.9998739601714142,4.587714386161679e-08,0.9232504963874817,0.8744872212409973,0.9960825902519262,3.9388459072142723e-07,0.8365411162376404,0.8194288015365601,0.9888718776009289,3.857087904179934e-06,0.8102595806121826,0.8093219995498657,0.9673140431604658,0.0005315646412782371,0.5312300324440002,0.5311902761459351,0.9321403520219239,0.04054472595453262
reed_acoustic_044-084-050.wav,reed,247,8.02834008097166,0.8098796010017395,0.639419436454773,0.9372325679503405,9.087739272217732e-07,0.7151104807853699,0.6206241846084595,0.9004486891322233,3.653168505479698e-06,0.5959970951080322,0.4766920506954193,0.8891545476953414,1.0096986443386413e-05,0.5231239795684814,0.2230255901813507,0.8784648698751089,0.00033126986818388104,0.02872508578002453,0.01640702784061432,0.8723437995559784,0.008942574262619019
organ_electronic_015-071-100.wav,organ,247,8.623481781376519,0.9958996176719666,0.8488954901695251,0.9996815136359347,2.3076083266460046e-07,0.914198637008667,0.8919328451156616,0.9883592471358429,2.7392422907723812e-06,0.8468800187110901,0.842612624168396,0.9739899127838167,2.3928736482048407e-05,0.4388390779495239,0.42911460995674133,0.9411261605769784,0.0009241540683433414,0.06190269812941551,0.061550699174404144,0.9187096362170404,0.026893198490142822
flute_acoustic_019-070-050.wav,flute,247,11.789473684210526,0.5955575108528137,0.41449132561683655,0.8905009110599237,8.867226597430999e-07,0.5758044123649597,0.5029521584510803,0.8214269527461271,7.186488801380619e-06,0.5371246933937073,0.5163376331329346,0.8002197783761565,2.8574728275998496e-05,0.3307815194129944,0.3295830190181732,0.7867905190015414,0.0005023265839554369,0.03525598719716072,0.0352373942732811,0.7760266634924414,0.03237862139940262
mallet_acoustic_017-049-100.wav,mallet,247,3.902834008097166,0.9741157293319702,0.8096845149993896,0.999385034737227,3.832709012385749e-07,0.8594984412193298,0.7882695198059082,0.9965350247847639,2.132552253897302e-06,0.7429667711257935,0.7123004794120789,0.9940144395595532,1.2322379916440696e-05,0.3855355381965637,0.3848588466644287,0.9882766425451879,0.0005584487225860357,0.07832607626914978,0.07831506431102753,0.9827979471583349,0.03437036648392677
bass_synthetic_141-070-100.wav,bass,247,10.072874493927126,0.8349507451057434,0.7263872027397156,0.9883252996064211,1.2598454190992925e-07,0.7218484878540039,0.6666295528411865,0.9778272582797216,9.024579412653111e-07,0.5681789517402649,0.5081371068954468,0.9668096430549012,6.889227734063752e-06,0.3965020477771759,0.36790263652801514,0.9535301380626333,0.00031111028511077166,0.08303537964820862,0.08213018625974655,0.9460565446687021,0.011658611707389355
keyboard_synthetic_007-052-025.wav,keyboard,247,0.7125506072874493,0.9992995262145996,0.9895015954971313,0.9998493118574825,5.973114980406535e-07,0.939570426940918,0.9144483208656311,0.9882784951727828,4.799654561793432e-06,0.95455002784729,0.9447627067565918,0.983121212756589,3.317234950372949e-05,0.7360502481460571,0.7347439527511597,0.9563234325126863,0.0020465145353227854,0.35662975907325745,0.35658425092697144,0.9259911115397288,0.058768827468156815
guitar_acoustic_004-091-100.wav,guitar,247,3.5668016194331984,0.9174205660820007,0.769836962223053,0.9985679530679165,6.607054956475622e-07,0.7575279474258423,0.7010493278503418,0.9954069137190348,4.183351393294288e-06,0.6394221782684326,0.6212100982666016,0.9926662840380078,2.3281632820726372e-05,0.4279298484325409,0.4271678626537323,0.9894349186235298,0.0007593166083097458,0.04050690680742264,0.04048866406083107,0.9873511728409693,0.03172413259744644
organ_electronic_126-038-025.wav,organ,247,2.5991902834008096,0.952950656414032,0.9020079970359802,0.9953614027933531,3.63403501069115e-07,0.7648362517356873,0.7428743243217468,0.9726346669546281,4.134302344027674e-06,0.5683886408805847,0.5612996220588684,0.9444304138465165,2.2349655409925617e-05,0.7323409914970398,0.7320290207862854,0.9363282517028868,0.000678334734402597,0.7302739024162292,0.7302670478820801,0.9325021736182568,0.03074895590543747
bass_synthetic_140-073-100.wav,bass,247,20.65991902834008,0.9851765036582947,0.8765774965286255,0.9983907121098914,2.1505411496036686e-07,0.8843702077865601,0.8589434027671814,0.9840791824770624,1.712949256216234e-06,0.7975021004676819,0.7589666843414307,0.968683759423442,1.2413471267791465e-05,0.36384129524230957,0.36196088790893555,0.9301009188886381,0.0006315225618891418,0.03966305032372475,0.03960138559341431,0.9000635257600977,0.02452259510755539
guitar_acoustic_004-083-100.wav,guitar,247,4.983805668016195,0.9580299854278564,0.7967157959938049,0.9989157504192997,4.6554808363907796e-07,0.8323175311088562,0.7838106155395508,0.9947631437657457,3.2465234198753024e-06,0.7073776721954346,0.692861795425415,0.9898856247615492,2.241449874418322e-05,0.4252476394176483,0.42419615387916565,0.981852684622622,0.0009499911684542894,0.029139185324311256,0.029116326943039894,0.9753717582443673,0.04369823634624481
flute_acoustic_033-082-050.wav,flute,247,4.068825910931174,0.9982646703720093,0.8554898500442505,0.9998485269243392,2.6228428851027275e-07,0.9951810836791992,0.9556814432144165,0.9986467942364871,6.138001026556594e-06,0.938944935798645,0.9332424402236938,0.9839374185136897,0.00011175641702720895,0.6300331354141235,0.629869282245636,0.9112051436145253,0.00601916341111064,0.22372476756572723,0.2237025946378708,0.8887699347338203,0.04453461617231369
keyboard_electronic_082-039-025.wav,keyboard,247,1.0202429149797572,0.8787622451782227,0.5499189496040344,0.9938587949913733,2.8792908324248856e-07,0.7896020412445068,0.6803411245346069,0.9882770425416441,1.2403659184201388e-06,0.8200095295906067,0.7890290021896362,0.9862210567979418,7.415530490106903e-06,0.7816659808158875,0.744986891746521,0.9821839913658403,0.0006390619673766196,0.5398173332214355,0.5344396233558655,0.9774248620320006,0.03220244497060776
vocal_synthetic_000-031-075.wav,vocal,247,0.708502024291498,0.997993528842926,0.9479570984840393,0.9996769584394608,6.383039021784498e-07,0.8616194725036621,0.8372660875320435,0.9748271477390129,4.369749149191193e-06,0.7205309867858887,0.7124375104904175,0.9535655512890839,2.0147217583144084e-05,0.8449183106422424,0.8446594476699829,0.939193513974824,0.0008719126926735044,0.5123010277748108,0.512230634689331,0.9208980142231069,0.07187550514936447
